customerID,gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Actual_Churn,Predicted_Churn,Churn_Probability%,Risk_Level
6713-OKOMC,Female,0,No,No,10,DSL,Month-to-month,Mailed check,29.75,301.9,0,1,53.61276433477524,Medium Risk
3649-JPUGY,Male,0,No,No,72,DSL,Two year,Bank transfer (automatic),88.6,6201.95,0,0,5.301655831521577,Low Risk
1004-NOZNR,Male,1,No,Yes,56,Fiber optic,One year,Credit card (automatic),94.8,5264.3,0,0,23.786138057649033,Low Risk
9364-YKUVW,Male,0,No,No,15,No,Month-to-month,Mailed check,19.8,309.4,0,0,24.445510272330804,Low Risk
6194-HBGQN,Male,0,No,No,51,DSL,One year,Credit card (automatic),81.15,4126.2,0,0,12.85528846509253,Low Risk
3229-USWAR,Female,0,No,No,34,DSL,One year,Bank transfer (automatic),79.95,2727.3,0,0,12.474485644579461,Low Risk
3658-KIBGF,Female,0,No,No,1,DSL,Month-to-month,Electronic check,54.9,54.9,1,1,63.014196263236585,Medium Risk
9643-YBLUR,Male,0,Yes,No,9,DSL,Month-to-month,Credit card (automatic),69.05,653.95,0,1,76.36555419292232,High Risk
1845-ZLLIG,Male,0,No,No,1,DSL,Month-to-month,Mailed check,50.15,50.15,0,1,65.74657712383639,Medium Risk
0524-IAVZO,Female,0,Yes,No,30,Fiber optic,Month-to-month,Electronic check,85.0,2624.25,1,1,79.81499396141226,High Risk
5692-FPTAH,Female,0,No,No,1,DSL,Month-to-month,Mailed check,45.4,45.4,1,1,70.08123868776957,High Risk
6317-YPKDH,Female,0,No,No,1,DSL,Month-to-month,Bank transfer (automatic),29.95,29.95,1,1,72.36711671314023,High Risk
9823-EALYC,Male,0,Yes,Yes,72,DSL,Two year,Bank transfer (automatic),80.85,5727.45,0,0,1.6671131407076163,Low Risk
9167-APMXZ,Female,0,No,No,22,Fiber optic,Month-to-month,Bank transfer (automatic),84.15,1821.95,0,1,73.90631903916255,High Risk
8246-SHFGA,Male,0,No,No,17,No,Month-to-month,Credit card (automatic),21.1,385.55,0,0,18.56325554349767,Low Risk
3413-DHLPB,Male,0,Yes,Yes,60,Fiber optic,Month-to-month,Bank transfer (automatic),103.75,5969.95,0,0,49.336116558250424,Medium Risk
2533-QVMSK,Male,0,Yes,No,61,Fiber optic,Two year,Electronic check,94.1,5638.3,1,0,20.204134287240343,Low Risk
8751-EDEKA,Female,0,Yes,No,28,Fiber optic,Month-to-month,Credit card (automatic),89.9,2433.5,0,1,57.90157314917137,Medium Risk
2696-RZVZW,Male,0,Yes,No,68,No,Two year,Credit card (automatic),25.05,1629.2,0,0,1.2236670113612962,Low Risk
0484-JPBRU,Male,0,No,No,41,No,Month-to-month,Bank transfer (automatic),25.25,996.45,0,0,13.808956411461795,Low Risk
8849-AYPTR,Male,0,Yes,No,33,Fiber optic,Month-to-month,Electronic check,91.25,2964.05,0,1,68.61883701152665,Medium Risk
8671-KKKOS,Female,0,Yes,No,46,DSL,Month-to-month,Electronic check,45.55,2062.15,0,0,20.88640392816593,Low Risk
2824-MYYBN,Female,0,Yes,Yes,37,Fiber optic,Month-to-month,Electronic check,95.25,3314.15,0,1,72.74033944573559,High Risk
1112-CUNAO,Female,1,No,No,15,Fiber optic,Month-to-month,Electronic check,89.85,1424.95,1,1,77.95948917217355,High Risk
9221-OTIVJ,Female,1,No,No,14,Fiber optic,Month-to-month,Electronic check,104.85,1531.4,1,1,87.77048748144364,High Risk
5364-EVNIB,Male,0,No,No,13,Fiber optic,Month-to-month,Electronic check,79.8,973.45,1,1,72.33393372490869,High Risk
3439-GVUSX,Male,0,No,No,1,DSL,Month-to-month,Mailed check,24.4,24.4,0,1,76.49824398550994,High Risk
1052-QJIBV,Female,0,Yes,Yes,71,No,Two year,Credit card (automatic),19.9,1397.3,0,0,0.46705921829745595,Low Risk
4504-YOULA,Female,0,Yes,Yes,35,DSL,Month-to-month,Credit card (automatic),59.45,2136.9,0,0,19.18232505904942,Low Risk
6292-TOSSS,Male,0,No,No,50,No,Two year,Bank transfer (automatic),24.9,1195.25,0,0,3.024769570501194,Low Risk
9480-BQJEI,Male,0,No,No,62,Fiber optic,One year,Bank transfer (automatic),92.3,5731.45,0,0,27.244585132532123,Low Risk
1043-UXOVO,Female,0,No,No,71,Fiber optic,Two year,Credit card (automatic),113.15,7993.3,0,0,12.673318847737011,Low Risk
4660-IRIBM,Male,0,Yes,Yes,18,Fiber optic,Month-to-month,Mailed check,87.9,1500.5,0,1,50.67775214378063,Medium Risk
9483-GCPWE,Male,0,No,Yes,9,No,One year,Mailed check,20.1,190.25,0,0,12.718714450669093,Low Risk
0835-DUUIQ,Female,0,No,Yes,24,No,One year,Bank transfer (automatic),21.05,531.55,0,0,3.9008482522970906,Low Risk
4077-HWUYD,Male,0,Yes,Yes,72,DSL,Two year,Bank transfer (automatic),87.55,6463.15,0,0,2.7557155967685545,Low Risk
6848-HJTXY,Female,0,Yes,No,64,No,Two year,Credit card (automatic),19.45,1208.6,0,0,0.9694926962988268,Low Risk
4184-VODJZ,Male,0,Yes,Yes,63,Fiber optic,One year,Electronic check,91.35,5764.7,0,0,35.06424098990056,Low Risk
7663-RGWBC,Male,0,No,No,1,DSL,Month-to-month,Mailed check,44.15,44.15,1,1,71.20728193038427,High Risk
0221-NAUXK,Male,0,No,Yes,10,No,One year,Bank transfer (automatic),19.95,219.5,0,0,17.072537920962233,Low Risk
8378-LKJAF,Male,0,Yes,Yes,38,Fiber optic,Month-to-month,Credit card (automatic),101.15,3956.7,0,1,69.89629741847413,Medium Risk
6857-VWJDT,Female,0,No,No,1,Fiber optic,Month-to-month,Mailed check,95.65,95.65,1,1,90.18708250319004,High Risk
0114-IGABW,Female,0,Yes,No,71,DSL,Two year,Bank transfer (automatic),58.25,4145.9,0,0,4.092397594005785,Low Risk
3177-LASXD,Female,0,No,No,1,Fiber optic,Month-to-month,Electronic check,71.35,71.35,1,1,84.37177991227368,High Risk
5928-QLDHB,Male,0,No,No,9,Fiber optic,Month-to-month,Electronic check,76.25,684.85,0,1,88.93408621589212,High Risk
2408-PSJVE,Male,0,Yes,Yes,44,DSL,Month-to-month,Mailed check,61.9,2924.05,0,0,9.43865230899431,Low Risk
6661-EIPZC,Female,0,Yes,Yes,48,DSL,Month-to-month,Credit card (automatic),29.5,1423.05,0,0,13.578703870799224,Low Risk
6388-TABGU,Male,0,No,Yes,62,DSL,One year,Bank transfer (automatic),56.15,3487.95,0,0,2.514256539551796,Low Risk
0581-MDMPW,Female,0,No,No,24,Fiber optic,Month-to-month,Credit card (automatic),88.95,2072.75,0,1,76.08122284309052,High Risk
2466-NEJOJ,Male,0,Yes,Yes,8,No,Month-to-month,Credit card (automatic),19.65,169.75,0,0,29.580554430417056,Low Risk
9971-ZWPBF,Male,1,Yes,Yes,34,Fiber optic,Month-to-month,Electronic check,108.9,3625.2,0,1,67.62647437986732,Medium Risk
5650-YLIBA,Male,0,No,No,31,Fiber optic,Month-to-month,Electronic check,81.15,2640.55,0,1,69.5106031697276,Medium Risk
3977-QCRSL,Female,0,No,No,5,No,Month-to-month,Mailed check,20.15,117.95,0,0,37.13838691167826,Low Risk
4626-OZDTJ,Female,0,Yes,No,51,DSL,One year,Credit card (automatic),78.65,3950.85,0,0,23.945823612953408,Low Risk
4869-EPIUS,Male,0,Yes,No,56,Fiber optic,One year,Electronic check,80.9,4557.5,0,0,45.407778629607805,Medium Risk
6164-HAQTX,Male,0,No,No,71,DSL,Two year,Bank transfer (automatic),53.95,3888.65,0,0,1.8473576885525287,Low Risk
7668-XCFYV,Female,1,Yes,No,17,Fiber optic,Month-to-month,Electronic check,92.55,1614.7,0,1,88.33114879530063,High Risk
7209-JCUDS,Male,0,No,No,10,Fiber optic,Month-to-month,Electronic check,94.9,1048.85,1,1,91.19221905847797,High Risk
3923-CSIHK,Female,1,Yes,No,50,Fiber optic,Month-to-month,Electronic check,71.05,3444.85,1,1,62.99761016537081,Medium Risk
1816-FLZDK,Male,0,No,No,1,DSL,Month-to-month,Mailed check,29.15,29.15,0,1,67.10311722855705,Medium Risk
0347-UBKUZ,Female,0,No,No,15,No,Month-to-month,Mailed check,19.9,320.45,0,0,18.401527493631363,Low Risk
6345-FZOQH,Male,0,Yes,No,69,No,Two year,Mailed check,19.9,1363.45,0,0,0.6633433729591723,Low Risk
9337-SRRNI,Male,0,No,Yes,66,No,Two year,Credit card (automatic),25.3,1673.8,0,0,1.382106226240019,Low Risk
5458-CQJTA,Male,0,Yes,Yes,65,DSL,Two year,Bank transfer (automatic),74.8,4820.15,1,0,2.302985063322967,Low Risk
4250-ZBWLV,Male,0,No,No,68,Fiber optic,One year,Electronic check,108.45,7176.55,1,0,34.324074359868746,Low Risk
7576-JMYWV,Female,1,Yes,Yes,46,Fiber optic,Month-to-month,Electronic check,110.2,4972.1,0,0,41.03425851217917,Medium Risk
9298-WGMRW,Female,0,Yes,No,72,Fiber optic,Two year,Bank transfer (automatic),115.5,8312.75,0,0,10.929987147376737,Low Risk
4779-ZGICK,Male,0,Yes,Yes,48,No,Two year,Mailed check,23.55,1173.35,0,0,1.0579064439642536,Low Risk
6434-TTGJP,Male,0,Yes,Yes,10,DSL,Two year,Credit card (automatic),53.7,521.0,0,0,12.313350383977504,Low Risk
2079-FBMZK,Female,0,No,No,6,Fiber optic,Month-to-month,Mailed check,69.25,418.4,1,1,82.22354469447289,High Risk
7537-CBQUZ,Male,1,No,No,63,Fiber optic,Month-to-month,Bank transfer (automatic),109.4,7031.45,0,1,60.455660804503495,Medium Risk
1265-ZFOSD,Female,0,Yes,No,64,DSL,Two year,Mailed check,81.3,5129.3,0,0,3.0637981428894028,Low Risk
2955-BJZHG,Male,0,Yes,Yes,17,Fiber optic,Month-to-month,Electronic check,80.85,1400.85,1,1,62.99699862709498,Medium Risk
7273-TEFQD,Male,1,No,No,3,DSL,Month-to-month,Electronic check,41.15,132.2,1,1,90.0031997874843,High Risk
4189-NAKJS,Male,0,No,No,26,DSL,One year,Credit card (automatic),51.55,1295.4,0,0,30.512770469917562,Low Risk
2150-OEGBV,Male,0,No,No,27,No,One year,Bank transfer (automatic),20.1,562.6,0,0,6.580167211114785,Low Risk
3546-GHEAE,Male,0,No,No,7,No,Two year,Mailed check,19.45,165.35,0,0,9.820334838899734,Low Risk
3244-DCJWY,Female,0,No,No,1,Fiber optic,Month-to-month,Electronic check,70.25,70.25,1,1,88.5772291575634,High Risk
4072-IPYLT,Female,0,Yes,Yes,36,DSL,Month-to-month,Credit card (automatic),51.05,1815.0,0,0,10.787742755773778,Low Risk
8739-QOTTN,Female,0,Yes,No,2,No,Month-to-month,Mailed check,20.35,41.85,0,0,40.692463318448894,Medium Risk
4634-JLRJT,Female,0,No,No,1,No,Month-to-month,Mailed check,20.35,20.35,0,1,50.71727961395155,Medium Risk
6036-TTFYU,Female,0,Yes,No,16,No,Month-to-month,Mailed check,19.6,314.45,0,0,17.29573334243932,Low Risk
5847-MXBEO,Male,0,No,No,22,No,One year,Mailed check,20.3,475.1,0,0,6.161097686712444,Low Risk
5371-VYLSX,Female,1,No,No,50,Fiber optic,Month-to-month,Electronic check,83.4,4113.7,0,1,59.820508802584214,Medium Risk
2055-PDADH,Female,1,No,No,3,Fiber optic,Month-to-month,Electronic check,70.4,204.7,1,1,88.4029633175999,High Risk
7124-UGSUR,Female,1,Yes,No,61,Fiber optic,One year,Credit card (automatic),104.4,6405.0,1,1,53.919056460001045,Medium Risk
3258-SANFR,Male,1,No,No,6,DSL,Month-to-month,Credit card (automatic),44.7,276.5,0,1,63.09717145887021,Medium Risk
2761-XECQW,Male,1,Yes,No,8,DSL,Month-to-month,Mailed check,43.35,371.4,0,1,79.87903956552907,High Risk
5297-MDOIR,Female,0,Yes,No,63,Fiber optic,One year,Credit card (automatic),81.15,5224.5,0,0,17.648663227831616,Low Risk
4713-LZDRV,Female,1,No,No,2,Fiber optic,Month-to-month,Electronic check,79.6,195.05,1,1,91.66303679698643,High Risk
3466-RITXD,Male,0,No,No,26,Fiber optic,Month-to-month,Credit card (automatic),92.4,2349.8,0,1,65.00310432180098,Medium Risk
0187-QSXOE,Male,1,Yes,No,7,Fiber optic,Month-to-month,Electronic check,89.0,605.45,0,1,92.22896921236672,High Risk
3982-DQLUS,Male,1,Yes,Yes,65,Fiber optic,Month-to-month,Electronic check,85.75,5688.45,0,0,36.111562388380705,Low Risk
0422-UXFAP,Female,0,Yes,No,51,Fiber optic,One year,Electronic check,98.85,4947.55,0,1,71.06727309597417,High Risk
9851-KIELU,Male,0,No,No,10,Fiber optic,Month-to-month,Electronic check,110.1,1043.3,1,1,74.78494382851916,High Risk
4803-LBYPN,Male,0,Yes,Yes,34,No,Month-to-month,Mailed check,20.8,635.9,0,0,6.811334996444669,Low Risk
1156-ZFYDO,Female,0,No,No,1,No,Month-to-month,Electronic check,19.75,19.75,0,1,53.16386007201446,Medium Risk
5950-AAAGJ,Male,0,No,No,18,Fiber optic,Month-to-month,Bank transfer (automatic),84.3,1537.9,0,1,71.38514091029438,High Risk
4686-UXDML,Female,0,No,No,21,Fiber optic,Month-to-month,Credit card (automatic),99.85,1992.55,0,1,77.84289077197282,High Risk
5469-CTCWN,Male,0,Yes,Yes,61,Fiber optic,One year,Electronic check,106.0,6547.7,1,0,35.820207664062444,Low Risk
9979-RGMZT,Female,0,No,No,7,Fiber optic,One year,Mailed check,94.05,633.45,0,1,70.46541198824717,High Risk
7623-TRNQN,Male,0,No,Yes,1,DSL,Month-to-month,Mailed check,49.9,49.9,1,1,52.069501075644354,Medium Risk
5542-TBBWB,Male,0,No,No,1,Fiber optic,Month-to-month,Electronic check,69.9,69.9,0,1,89.96706246625278,High Risk
8535-SFUTN,Male,0,No,No,61,Fiber optic,Month-to-month,Electronic check,106.45,6300.15,0,1,70.31927962538212,High Risk
9494-BDNNC,Male,0,Yes,No,66,Fiber optic,One year,Electronic check,95.3,6273.4,0,0,35.59861216300484,Low Risk
9450-TRJUU,Male,0,No,No,35,Fiber optic,Month-to-month,Electronic check,83.15,2848.45,0,1,70.64290799270591,High Risk
5759-RCVCB,Female,0,No,No,3,DSL,Month-to-month,Credit card (automatic),35.2,108.95,1,1,81.18577960670302,High Risk
2832-SCUCO,Female,0,No,No,2,No,Month-to-month,Electronic check,19.9,57.4,0,1,51.86657005218041,Medium Risk
8887-IPQNC,Female,0,Yes,No,7,DSL,Month-to-month,Mailed check,44.25,313.45,0,1,63.639037368856485,Medium Risk
8495-PRWFH,Female,1,No,No,42,DSL,Month-to-month,Electronic check,55.65,2421.75,0,0,34.37115549956327,Low Risk
6537-QLGEX,Female,0,No,No,16,DSL,Month-to-month,Electronic check,38.9,664.4,0,1,62.071012171456516,Medium Risk
2606-PKWJB,Male,0,No,Yes,40,DSL,One year,Mailed check,40.25,1564.05,0,0,3.262453056867624,Low Risk
1272-ILHFG,Male,0,Yes,Yes,15,No,One year,Mailed check,19.65,332.65,0,0,6.43683376178332,Low Risk
8805-JNRAZ,Female,0,No,No,2,DSL,Month-to-month,Mailed check,49.2,103.7,0,1,56.62690728382912,Medium Risk
7695-PKLCZ,Female,0,No,No,68,No,Two year,Credit card (automatic),20.5,1424.9,0,0,0.7893633156552294,Low Risk
7005-CCBKV,Male,0,No,No,6,Fiber optic,Month-to-month,Electronic check,84.4,556.35,1,1,87.62392279778317,High Risk
2305-MRGLV,Male,0,Yes,No,28,Fiber optic,Month-to-month,Bank transfer (automatic),76.55,2065.4,0,0,38.64661756726597,Low Risk
3705-PSNGL,Male,0,No,No,45,No,One year,Electronic check,20.4,930.45,1,0,4.976657852029628,Low Risk
2266-SJNAT,Female,0,Yes,No,72,Fiber optic,One year,Credit card (automatic),109.15,7789.6,0,0,25.07270511546639,Low Risk
5821-MMEIL,Female,0,Yes,No,57,No,Two year,Bank transfer (automatic),19.9,1115.6,0,0,1.296662472090526,Low Risk
6518-LGAOV,Female,0,Yes,No,38,Fiber optic,Month-to-month,Electronic check,105.0,4026.4,1,1,73.24048573931357,High Risk
7742-MYPGI,Female,0,Yes,Yes,6,DSL,Month-to-month,Mailed check,48.8,297.35,0,0,45.49758638800746,Medium Risk
2061-VVFST,Female,0,Yes,No,37,No,Month-to-month,Bank transfer (automatic),19.5,805.2,0,0,8.556382569383448,Low Risk
6821-JPCDC,Female,0,Yes,No,48,Fiber optic,One year,Electronic check,97.05,4692.95,0,0,40.89302528726412,Medium Risk
0436-TWFFZ,Female,0,No,No,67,DSL,Two year,Mailed check,85.25,5714.2,0,0,4.896392167463023,Low Risk
8970-ANWXO,Female,0,No,No,23,DSL,One year,Mailed check,73.75,1756.6,0,0,27.824605550329583,Low Risk
3453-RTHJQ,Male,0,No,No,6,Fiber optic,Month-to-month,Electronic check,69.1,435.0,0,1,87.75849985677836,High Risk
1069-QJOEE,Male,0,Yes,Yes,25,No,One year,Electronic check,19.9,505.45,0,0,7.4600650446556935,Low Risk
0281-CNTZX,Male,0,Yes,No,63,No,Two year,Bank transfer (automatic),19.95,1234.8,0,0,1.333767157139438,Low Risk
0058-EVZWM,Female,0,Yes,No,55,Fiber optic,Month-to-month,Bank transfer (automatic),89.8,4959.6,0,1,57.27279185927829,Medium Risk
6008-NAIXK,Male,1,No,No,54,DSL,One year,Electronic check,55.45,2966.95,0,0,41.225017643349055,Medium Risk
3191-CSNMG,Female,0,Yes,Yes,3,Fiber optic,Month-to-month,Electronic check,80.7,239.45,0,1,86.66396797499068,High Risk
0909-SELIE,Male,0,Yes,No,61,DSL,Two year,Bank transfer (automatic),80.8,4860.85,0,0,3.7736459986560082,Low Risk
4237-CLSMM,Male,0,Yes,No,2,No,Month-to-month,Mailed check,20.0,38.0,0,0,41.34801519327158,Medium Risk
5196-SGOAK,Female,0,No,No,1,Fiber optic,Month-to-month,Electronic check,75.7,75.7,1,1,86.07342956096215,High Risk
6543-CPZMK,Male,0,Yes,Yes,9,DSL,Month-to-month,Electronic check,29.95,248.95,1,1,70.93925307758411,High Risk
8272-ONJLV,Male,0,No,No,12,Fiber optic,One year,Electronic check,95.7,1184.0,0,1,73.79932001574426,High Risk
3313-QKNKB,Male,0,Yes,No,59,Fiber optic,One year,Electronic check,85.55,5084.65,1,0,44.929784301529864,Medium Risk
3675-EQOZA,Male,0,No,No,5,No,Month-to-month,Bank transfer (automatic),20.65,93.55,0,0,38.54712257063956,Low Risk
7893-IXHRQ,Male,0,No,No,1,No,Month-to-month,Electronic check,20.55,20.55,1,1,53.19194343190689,Medium Risk
3190-FZATL,Male,0,No,Yes,14,No,Month-to-month,Mailed check,19.95,268.4,0,0,14.581249843799867,Low Risk
2731-GJRDG,Female,0,No,No,32,Fiber optic,One year,Bank transfer (automatic),109.55,3608.0,0,0,39.585910471177,Low Risk
0076-LVEPS,Male,0,No,Yes,29,DSL,Month-to-month,Mailed check,45.0,1242.45,0,0,17.325423319063646,Low Risk
2252-NKNSI,Male,0,No,Yes,52,DSL,Two year,Mailed check,85.15,4461.85,0,0,5.050391584796174,Low Risk
2897-DOVND,Male,0,No,No,2,Fiber optic,Month-to-month,Electronic check,69.8,146.65,0,1,89.56306136549988,High Risk
4465-VDKIQ,Female,0,No,No,18,Fiber optic,Month-to-month,Electronic check,77.8,1358.6,0,1,60.6242048921895,Medium Risk
8652-YHIYU,Female,0,No,Yes,16,Fiber optic,One year,Credit card (automatic),79.5,1264.2,0,0,36.399034752058675,Low Risk
8016-NCFVO,Male,1,No,No,55,Fiber optic,Month-to-month,Electronic check,116.5,6382.55,0,1,64.9622619801767,Medium Risk
8626-PTQGE,Male,0,No,No,69,DSL,Two year,Bank transfer (automatic),60.05,4176.7,0,0,3.620816797280831,Low Risk
9685-WKZGT,Male,1,No,No,14,Fiber optic,Month-to-month,Electronic check,74.95,1036.75,1,1,82.53156754240565,High Risk
7502-BNYGS,Female,0,Yes,No,46,DSL,Month-to-month,Credit card (automatic),69.1,3168.0,0,0,30.359316355038967,Low Risk
1619-YWUBB,Female,0,Yes,No,68,No,Two year,Credit card (automatic),24.95,1614.9,0,0,1.696488696831486,Low Risk
0851-DFJKB,Female,0,No,No,15,DSL,Month-to-month,Electronic check,58.95,955.15,0,0,25.916346508471843,Low Risk
7009-PCARS,Male,0,No,Yes,55,No,One year,Bank transfer (automatic),19.1,1001.5,0,0,2.2722562918543856,Low Risk
9258-CNWAC,Female,0,Yes,Yes,71,Fiber optic,Two year,Credit card (automatic),113.65,8166.8,0,0,6.916312972230662,Low Risk
0106-GHRQR,Male,0,No,No,16,DSL,Month-to-month,Bank transfer (automatic),71.4,1212.1,0,1,54.98207704447977,Medium Risk
2984-RGEYA,Female,0,Yes,Yes,69,No,Two year,Bank transfer (automatic),19.75,1375.4,0,0,0.47144874282218396,Low Risk
0513-RBGPE,Male,0,Yes,Yes,37,DSL,Two year,Credit card (automatic),62.8,2278.75,0,0,3.653824790118529,Low Risk
9122-UMROB,Male,0,No,No,1,No,Month-to-month,Mailed check,20.3,20.3,0,0,43.06707768812298,Medium Risk
1265-HVPZB,Male,0,Yes,No,59,DSL,One year,Credit card (automatic),66.4,3958.2,0,0,7.791557678618073,Low Risk
2604-IJPDU,Female,0,Yes,No,20,Fiber optic,Month-to-month,Electronic check,96.55,1901.65,0,0,45.779259775138286,Medium Risk
8879-XUAHX,Male,0,Yes,No,71,Fiber optic,Two year,Electronic check,116.25,8564.75,0,0,16.58556177418386,Low Risk
0975-UYDTX,Female,0,Yes,No,26,DSL,One year,Credit card (automatic),90.1,2312.55,0,0,20.25926783581939,Low Risk
5281-BUZGT,Male,1,No,No,36,Fiber optic,Month-to-month,Electronic check,90.85,3186.7,1,1,66.36808308438613,Medium Risk
8314-HTWVE,Female,0,Yes,Yes,7,No,Two year,Mailed check,19.85,144.15,0,0,6.792357274169733,Low Risk
1038-RQOST,Male,0,Yes,Yes,19,No,Month-to-month,Mailed check,20.6,414.95,0,0,11.123749996140013,Low Risk
5889-JTMUL,Female,1,Yes,No,50,Fiber optic,Month-to-month,Electronic check,95.05,4888.7,1,1,78.68694955886544,High Risk
9747-DDZOS,Female,0,No,No,1,Fiber optic,Month-to-month,Bank transfer (automatic),73.5,73.5,1,1,80.97671379069618,High Risk
2748-MYRVK,Female,0,No,No,63,Fiber optic,One year,Bank transfer (automatic),99.9,6137.0,1,0,36.09367202600599,Low Risk
7654-YWJUF,Male,0,Yes,No,43,Fiber optic,One year,Bank transfer (automatic),84.25,3539.25,0,0,12.032084752774292,Low Risk
6823-SIDFQ,Male,0,No,No,28,No,One year,Credit card (automatic),18.25,534.7,0,0,7.180392040423092,Low Risk
7463-IFMQU,Female,0,Yes,No,72,No,Two year,Bank transfer (automatic),20.05,1423.65,0,0,0.5521460906285475,Low Risk
1658-XUHBX,Female,1,Yes,Yes,59,Fiber optic,Month-to-month,Credit card (automatic),88.75,5348.65,0,1,63.81074842779848,Medium Risk
8993-PHFWD,Female,0,No,No,3,DSL,Month-to-month,Electronic check,25.25,58.9,1,1,80.53275191954263,High Risk
2700-LUEVA,Male,0,No,No,1,No,Month-to-month,Credit card (automatic),20.75,20.75,0,0,46.600607567275674,Medium Risk
1965-DDBWU,Male,0,No,No,16,Fiber optic,Month-to-month,Credit card (automatic),89.05,1448.6,1,1,72.9511124349985,High Risk
1768-HNVGJ,Female,1,No,No,45,DSL,Month-to-month,Electronic check,70.05,3062.45,0,0,22.899989810464486,Low Risk
3858-XHYJO,Female,0,Yes,No,40,Fiber optic,One year,Bank transfer (automatic),105.75,4228.55,0,0,33.5809135264054,Low Risk
2284-VFLKH,Male,0,Yes,No,49,Fiber optic,One year,Credit card (automatic),99.25,4920.8,0,0,47.35871531826699,Medium Risk
2609-IAICY,Female,0,No,No,1,Fiber optic,Month-to-month,Electronic check,77.15,77.15,1,1,91.55373522114103,High Risk
8930-XOTDP,Female,0,Yes,Yes,18,DSL,Month-to-month,Mailed check,55.95,1082.8,0,0,30.724043148174136,Low Risk
2434-EEVDB,Female,0,Yes,No,64,Fiber optic,Two year,Credit card (automatic),94.6,5948.7,0,0,17.373464275270106,Low Risk
4973-MGTON,Female,0,Yes,No,71,DSL,Two year,Credit card (automatic),84.4,5969.3,0,0,2.626506122293295,Low Risk
6227-HWPWX,Female,0,No,Yes,15,Fiber optic,Month-to-month,Bank transfer (automatic),69.0,994.8,1,1,50.620475265691844,Medium Risk
1541-ETJZO,Male,0,No,No,1,DSL,Month-to-month,Mailed check,62.05,62.05,1,1,61.38136625233489,Medium Risk
3682-YEUWS,Male,0,Yes,Yes,10,No,Month-to-month,Mailed check,24.4,253.9,0,0,40.369803464610904,Medium Risk
6953-PBDIN,Male,0,Yes,No,70,DSL,Two year,Bank transfer (automatic),72.95,5265.55,0,0,3.147335148144902,Low Risk
6332-FBZRI,Male,0,Yes,Yes,67,DSL,One year,Credit card (automatic),69.35,4653.25,0,0,3.6763554109762855,Low Risk
0754-EEBDC,Male,0,Yes,Yes,4,No,Two year,Mailed check,19.9,76.65,0,0,8.123043250940503,Low Risk
2535-PBCGC,Female,0,Yes,No,70,DSL,Two year,Bank transfer (automatic),64.55,4504.9,0,0,2.7300598033588734,Low Risk
5167-ZFFMM,Male,0,No,No,1,Fiber optic,Month-to-month,Credit card (automatic),90.85,90.85,1,1,90.18214790222105,High Risk
2659-VXMWZ,Male,0,Yes,Yes,67,Fiber optic,One year,Electronic check,111.3,7482.1,1,0,33.224229681421974,Low Risk
0506-LVNGN,Female,1,No,No,5,Fiber optic,Month-to-month,Credit card (automatic),75.55,349.65,1,1,84.92443877653706,High Risk
0323-XWWTN,Male,0,No,Yes,3,No,Two year,Mailed check,26.4,121.25,0,0,15.799157628202545,Low Risk
3679-XASPY,Female,0,Yes,Yes,1,No,Month-to-month,Electronic check,19.45,19.45,0,0,43.956927780713784,Medium Risk
4092-OFQZS,Male,0,Yes,No,20,No,One year,Mailed check,20.65,417.5,0,0,6.723955704268743,Low Risk
3227-WLKLI,Female,0,Yes,Yes,65,DSL,Two year,Bank transfer (automatic),91.55,5963.95,0,0,2.2817344295772304,Low Risk
0447-BEMNG,Female,0,Yes,No,48,DSL,Month-to-month,Bank transfer (automatic),45.3,2145.0,1,0,23.401716849486185,Low Risk
5968-HYJRZ,Male,0,Yes,Yes,47,No,Two year,Mailed check,24.55,1160.45,0,0,1.0901948821560299,Low Risk
3331-HQDTW,Female,0,No,No,34,Fiber optic,Month-to-month,Mailed check,109.8,3587.25,1,1,62.34710498799751,Medium Risk
4102-HLENU,Female,0,Yes,No,67,DSL,Two year,Mailed check,65.65,4322.85,0,0,2.12204320255278,Low Risk
0946-FKYTX,Male,0,No,No,52,DSL,One year,Mailed check,30.1,1623.4,0,0,12.36524444070281,Low Risk
8869-LIHMK,Female,0,No,No,64,Fiber optic,Two year,Bank transfer (automatic),115.1,7334.05,0,0,14.106718565590947,Low Risk
1853-ARAAQ,Female,0,No,No,26,DSL,Month-to-month,Credit card (automatic),50.35,1277.5,0,1,70.60336959279533,High Risk
2159-TURXX,Male,0,No,No,5,No,Month-to-month,Credit card (automatic),20.05,95.55,0,0,41.09160912381539,Medium Risk
6270-OMFIW,Male,0,Yes,No,60,Fiber optic,One year,Electronic check,94.4,5610.25,1,0,45.79049537833614,Medium Risk
1230-QAJDW,Male,0,No,No,3,DSL,Month-to-month,Mailed check,65.25,209.9,0,1,72.89886268908482,High Risk
0723-VSOBE,Female,1,No,No,45,DSL,One year,Electronic check,34.2,1596.6,0,0,20.419842975976117,Low Risk
2585-KTFRE,Male,0,No,Yes,1,DSL,Month-to-month,Bank transfer (automatic),70.45,70.45,0,0,38.556264495028614,Low Risk
7130-VTEWQ,Female,1,No,No,8,Fiber optic,Month-to-month,Electronic check,75.75,606.25,1,1,90.04155648924254,High Risk
